age,sex,geo\time	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 
Y_GE25,M,DEA1C	: 	5.9 	5.2 	6.2 	7.4 	7.9 	7.5 	6.8 	5.5 	: 	: 	: 
Y_GE25,M,DEA1D	: 	5.4 	4.8 	5.9 	6.8 	7.8 	8.0 	7.1 	5.7 	: 	: 	: 
Y_GE25,M,DEA1E	: 	5.6 	4.8 	5.9 	7.3 	8.1 	8.2 	7.5 	6.1 	: 	: 	: 
Y_GE25,M,DEA1F	: 	5.6 	5.2 	6.2 	7.5 	8.6 	8.9 	8.2 	6.6 	: 	: 	: 
Y_GE25,M,DEA2	7.0 	7.2 	6.6 	7.3 	8.9 	9.3 	8.6 	7.8 	6.7 	5.7 	6.2 	7.1 
Y_GE25,M,DEA21	: 	10.0 	9.4 	9.9 	12.0 	12.4 	10.8 	9.6 	8.2 	: 	: 	: 
Y_GE25,M,DEA22	: 	6.7 	6.4 	6.9 	7.7 	8.2 	7.7 	7.2 	6.1 	: 	: 	: 
Y_GE25,M,DEA23	: 	9.3 	9.0 	9.8 	11.3 	11.9 	11.2 	10.2 	8.7 	: 	: 	: 
Y_GE25,M,DEA24	: 	7.6 	7.3 	8.1 	9.6 	9.9 	8.7 	7.9 	6.9 	: 	: 	: 
Y_GE25,M,DEA25	: 	6.8 	6.3 	7.6 	9.7 	10.0 	8.7 	7.7 	6.7 	: 	: 	: 
Y_GE25,M,DEA26	: 	6.7 	5.8 	6.5 	8.1 	8.3 	8.3 	7.3 	6.3 	: 	: 	: 
Y_GE25,M,DEA27	: 	6.7 	6.3 	7.1 	9.1 	9.0 	8.0 	7.1 	6.0 	: 	: 	: 
Y_GE25,M,DEA28	: 	5.3 	4.5 	5.1 	6.4 	7.3 	7.1 	6.3 	5.3 	: 	: 	: 
Y_GE25,M,DEA29	: 	6.4 	5.6 	6.8 	8.8 	9.1 	8.4 	7.5 	6.3 	: 	: 	: 
Y_GE25,M,DEA2A	: 	6.0 	4.4 	4.9 	6.9 	7.6 	7.1 	6.5 	5.5 	: 	: 	: 
Y_GE25,M,DEA2B	: 	5.7 	5.3 	5.9 	7.2 	7.4 	6.9 	6.2 	5.3 	: 	: 	: 
Y_GE25,M,DEA2C	: 	5.3 	4.8 	5.1 	6.4 	6.5 	6.2 	5.8 	5.1 	: 	: 	: 
Y_GE25,M,DEA3	7.1 	7.5 	6.2 	7.4 	8.5 	9.3 	8.7 	9.4 	7.0 	6.0 	5.6 	6.9 
Y_GE25,M,DEA31	: 	8.4 	7.7 	9.6 	10.6 	11.5 	11.0 	11.6 	8.8 	: 	: 	: 
Y_GE25,M,DEA32	: 	14.2 	12.8 	15.2 	16.4 	17.6 	15.9 	16.7 	12.5 	: 	: 	: 
Y_GE25,M,DEA33	: 	6.8 	6.0 	7.0 	7.9 	8.7 	8.3 	8.7 	6.5 	: 	: 	: 
Y_GE25,M,DEA34	: 	5.1 	3.3 	4.2 	5.6 	6.2 	6.2 	6.9 	5.0 	: 	: 	: 
Y_GE25,M,DEA35	: 	4.2 	3.0 	3.9 	5.1 	5.8 	6.2 	6.9 	5.0 	: 	: 	: 
Y_GE25,M,DEA36	: 	10.3 	9.1 	10.2 	10.9 	11.4 	10.6 	11.3 	8.9 	: 	: 	: 
Y_GE25,M,DEA37	: 	4.9 	3.6 	4.2 	5.3 	6.0 	5.9 	6.6 	4.7 	: 	: 	: 
Y_GE25,M,DEA38	: 	5.8 	4.0 	5.1 	6.3 	7.4 	6.7 	7.2 	5.1 	: 	: 	: 
Y_GE25,M,DEA4	7.3 	7.8 	6.3 	7.6 	10.0 	10.0 	9.7 	8.1 	7.4 	6.0 	5.4 	5.8 
Y_GE25,M,DEA41	: 	11.0 	9.2 	11.1 	14.2 	13.9 	13.4 	11.0 	10.1 	: 	: 	: 
Y_GE25,M,DEA42	: 	5.0 	3.9 	4.9 	7.0 	7.8 	7.6 	6.5 	6.0 	: 	: 	: 
Y_GE25,M,DEA43	: 	7.7 	5.9 	7.1 	9.4 	9.3 	8.9 	7.3 	6.4 	: 	: 	: 
Y_GE25,M,DEA44	: 	6.8 	5.8 	7.2 	9.7 	9.0 	8.7 	7.5 	7.0 	: 	: 	: 
Y_GE25,M,DEA45	: 	9.1 	7.5 	8.9 	11.3 	11.3 	10.3 	8.8 	8.0 	: 	: 	: 
Y_GE25,M,DEA46	: 	7.4 	5.4 	6.2 	7.9 	8.2 	9.6 	8.0 	6.8 	: 	: 	: 
Y_GE25,M,DEA47	: 	7.2 	6.0 	7.9 	10.1 	9.7 	9.0 	7.5 	7.0 	: 	: 	: 
Y_GE25,M,DEA5	9.0 	9.1 	7.9 	8.7 	10.7 	11.8 	11.7 	11.1 	8.7 	7.1 	8.1 	8.3 
Y_GE25,M,DEA51	: 	10.4 	9.6 	10.8 	12.7 	13.8 	13.4 	12.9 	9.9 	: 	: 	: 
Y_GE25,M,DEA52	: 	12.8 	12.6 	13.5 	15.9 	17.2 	17.1 	15.9 	12.8 	: 	: 	: 
Y_GE25,M,DEA53	: 	11.7 	9.5 	10.5 	12.3 	13.3 	13.2 	12.3 	9.3 	: 	: 	: 
Y_GE25,M,DEA54	: 	10.1 	9.1 	9.7 	11.6 	13.2 	13.8 	13.0 	10.5 	: 	: 	: 
Y_GE25,M,DEA55	: 	12.4 	11.7 	13.2 	15.3 	16.8 	16.3 	15.7 	12.9 	: 	: 	: 
Y_GE25,M,DEA56	: 	8.1 	6.8 	7.2 	8.6 	9.3 	9.7 	9.0 	7.1 	: 	: 	: 
Y_GE25,M,DEA57	: 	6.3 	4.7 	5.3 	7.5 	8.2 	8.2 	8.0 	6.1 	: 	: 	: 
Y_GE25,M,DEA58	: 	7.9 	5.2 	5.9 	8.0 	9.3 	9.3 	8.8 	6.7 	: 	: 	: 
Y_GE25,M,DEA59	: 	5.0 	3.1 	3.6 	5.0 	6.1 	5.8 	5.7 	4.3 	: 	: 	: 
Y_GE25,M,DEA5A	: 	6.2 	4.5 	5.3 	7.2 	8.7 	8.0 	7.4 	5.8 	: 	: 	: 
Y_GE25,M,DEA5B	: 	7.3 	5.7 	7.0 	9.0 	10.0 	9.8 	9.0 	7.1 	: 	: 	: 
Y_GE25,M,DEA5C	: 	9.3 	8.6 	9.4 	10.9 	12.1 	12.3 	11.6 	9.0 	: 	: 	: 
Y_GE25,M,DEB	5.1 	5.4 	4.9 	5.2 	7.2 	8.0 	6.5 	6.5 	5.6 	4.9 	5.5 	5.9 
Y_GE25,M,DEB1	4.9 	6.1 	4.7 	5.6 	6.9 	7.9 	6.9 	6.2 	5.3 	: 	: 	4.9 
Y_GE25,M,DEB11	: 	8.6 	6.9 	8.4 	10.0 	10.9 	8.3 	7.3 	6.3 	: 	: 	: 
Y_GE25,M,DEB12	: 	5.0 	4.3 	5.1 	6.3 	7.0 	6.5 	5.7 	4.7 	: 	: 	: 
Y_GE25,M,DEB13	: 	6.5 	3.8 	5.3 	7.0 	8.0 	7.2 	6.2 	5.2 	: 	: 	: 
Y_GE25,M,DEB14	: 	6.8 	5.7 	6.8 	8.0 	8.9 	7.8 	6.9 	6.0 	: 	: 	: 
Y_GE25,M,DEB15	: 	7.0 	5.6 	6.5 	8.2 	9.0 	8.1 	7.4 	6.5 	: 	: 	: 
Y_GE25,M,DEB16	: 	4.5 	3.7 	4.5 	5.0 	6.0 	5.2 	4.8 	3.8 	: 	: 	: 
Y_GE25,M,DEB17	: 	5.8 	4.9 	5.7 	7.0 	7.9 	6.9 	6.1 	5.4 	: 	: 	: 
Y_GE25,M,DEB18	: 	6.7 	5.0 	6.0 	7.1 	8.7 	8.0 	7.1 	5.9 	: 	: 	: 
Y_GE25,M,DEB19	: 	5.2 	4.0 	4.7 	6.1 	7.1 	6.0 	5.7 	4.8 	: 	: 	: 
Y_GE25,M,DEB1A	: 	5.3 	4.1 	4.7 	5.9 	7.4 	6.3 	5.4 	4.6 	: 	: 	: 
Y_GE25,M,DEB1B	: 	5.3 	3.8 	4.5 	5.6 	6.5 	5.7 	5.2 	4.3 	: 	: 	: 
Y_GE25,M,DEB2	3.9 	4.2 	4.3 	4.0 	5.6 	5.8 	5.2 	4.4 	5.7 	: 	: 	5.8 
Y_GE25,M,DEB21	: 	6.9 	7.5 	6.7 	9.1 	9.4 	8.1 	7.0 	8.9 	: 	: 	: 
Y_GE25,M,DEB22	: 	3.7 	3.8 	3.3 	4.7 	5.0 	4.7 	4.0 	5.2 	: 	: 	: 
Y_GE25,M,DEB23	: 	3.4 	3.3 	3.3 	5.0 	4.9 	4.4 	3.9 	5.1 	: 	: 	: 
Y_GE25,M,DEB24	: 	4.4 	4.7 	4.3 	5.4 	5.7 	4.7 	3.8 	4.7 	: 	: 	: 
Y_GE25,M,DEB25	: 	3.3 	3.2 	2.9 	4.4 	4.6 	4.4 	3.7 	4.8 	: 	: 	: 
Y_GE25,M,DEB3	5.5 	5.2 	5.1 	5.2 	7.9 	8.5 	6.4 	7.3 	5.8 	: 	: 	6.7 
Y_GE25,M,DEB31	: 	6.1 	5.8 	6.0 	9.3 	9.7 	7.4 	8.2 	6.8 	: 	: 	: 
Y_GE25,M,DEB32	: 	9.1 	9.5 	9.2 	12.9 	13.3 	9.8 	11.0 	9.4 	: 	: 	: 
Y_GE25,M,DEB33	: 	5.0 	4.5 	4.5 	7.0 	8.0 	7.1 	8.3 	6.4 	: 	: 	: 
Y_GE25,M,DEB34	: 	8.0 	8.0 	8.0 	12.6 	13.1 	9.5 	10.2 	8.1 	: 	: 	: 
Y_GE25,M,DEB35	: 	5.6 	6.1 	6.1 	9.2 	9.8 	7.0 	8.0 	6.2 	: 	: 	: 
Y_GE25,M,DEB36	: 	5.5 	5.0 	5.1 	8.0 	9.0 	6.2 	6.9 	5.6 	: 	: 	: 
Y_GE25,M,DEB37	: 	12.7 	12.5 	11.8 	15.1 	17.2 	14.2 	15.4 	11.2 	: 	: 	: 
Y_GE25,M,DEB38	: 	6.4 	6.2 	5.9 	9.0 	9.9 	7.6 	8.8 	7.0 	: 	: 	: 
Y_GE25,M,DEB39	: 	6.6 	6.5 	6.7 	10.2 	10.8 	7.3 	9.0 	7.3 	: 	: 	: 
Y_GE25,M,DEB3A	: 	7.7 	7.6 	7.2 	11.4 	12.9 	9.6 	10.8 	8.1 	: 	: 	: 
Y_GE25,M,DEB3B	: 	4.1 	3.9 	4.2 	7.3 	7.3 	5.3 	5.9 	4.5 	: 	: 	: 
Y_GE25,M,DEB3C	: 	3.4 	3.2 	3.6 	5.8 	6.1 	4.5 	5.2 	4.3 	: 	: 	: 
Y_GE25,M,DEB3D	: 	4.9 	4.5 	4.9 	7.6 	8.5 	6.3 	7.3 	6.5 	: 	: 	: 
Y_GE25,M,DEB3E	: 	4.0 	3.1 	3.3 	5.6 	6.2 	5.3 	6.2 	4.8 	: 	: 	: 
Y_GE25,M,DEB3F	: 	5.0 	4.7 	4.5 	6.8 	7.6 	5.7 	6.6 	5.5 	: 	: 	: 
Y_GE25,M,DEB3G	: 	5.1 	4.8 	5.3 	7.6 	8.0 	6.1 	7.1 	5.5 	: 	: 	: 
Y_GE25,M,DEB3H	: 	3.5 	3.3 	3.4 	5.4 	5.8 	4.8 	5.7 	4.5 	: 	: 	: 
Y_GE25,M,DEB3I	: 	3.2 	3.3 	3.3 	5.3 	5.4 	4.1 	4.5 	3.6 	: 	: 	: 
Y_GE25,M,DEB3J	: 	3.8 	3.8 	3.8 	5.7 	6.2 	4.8 	5.6 	4.3 	: 	: 	: 
Y_GE25,M,DEB3K	: 	4.5 	4.4 	4.0 	6.1 	7.6 	6.2 	7.3 	5.3 	: 	: 	: 
Y_GE25,M,DEC	7.2 	7.2 	6.4 	7.1 	9.2 	9.9 	9.0 	8.8 	7.6 	5.9 	7.2 	7.4 
Y_GE25,M,DEC0	7.2 	7.2 	6.4 	7.1 	9.2 	9.9 	9.0 	8.8 	7.6 	5.9 	7.2 	7.4 
Y_GE25,M,DEC01	: 	10.1 	9.6 	10.4 	12.4 	13.0 	11.8 	11.8 	10.3 	: 	: 	: 
Y_GE25,M,DEC02	: 	5.4 	4.5 	5.2 	7.4 	8.0 	7.4 	6.9 	5.9 	: 	: 	: 
Y_GE25,M,DEC03	: 	7.4 	6.1 	7.1 	9.2 	10.2 	9.4 	9.1 	8.0 	: 	: 	: 
Y_GE25,M,DEC04	: 	5.7 	5.0 	5.7 	7.8 	8.2 	7.1 	6.9 	6.2 	: 	: 	: 
Y_GE25,M,DEC05	: 	6.0 	4.6 	5.3 	7.1 	8.2 	7.8 	7.4 	6.3 	: 	: 	: 
Y_GE25,M,DEC06	: 	4.5 	3.6 	4.1 	6.0 	6.9 	6.4 	5.8 	4.9 	: 	: 	: 
Y_GE25,M,DED	11.7 	12.3 	12.5 	13.6 	16.3 	18.8 	20.0 	17.3 	17.6 	17.1 	14.8 	14.7 
Y_GE25,M,DED1	11.6 	11.8 	11.2 	12.2 	15.0 	17.6 	19.5 	16.1 	16.2 	15.3 	13.3 	: 
Y_GE25,M,DED11	: 	12.9 	12.5 	13.3 	15.2 	18.3 	20.6 	16.9 	17.0 	: 	: 	: 
Y_GE25,M,DED12	: 	13.6 	13.1 	13.2 	15.7 	18.0 	20.3 	17.7 	17.5 	: 	: 	: 
Y_GE25,M,DED13	: 	12.8 	11.8 	14.1 	17.3 	19.5 	20.5 	16.3 	16.8 	: 	: 	: 
Y_GE25,M,DED14	: 	12.8 	12.3 	12.9 	15.8 	17.7 	20.0 	16.3 	16.0 	: 	: 	: 
Y_GE25,M,DED15	: 	11.7 	10.4 	11.6 	14.3 	16.7 	18.5 	15.2 	15.3 	: 	: 	: 
Y_GE25,M,DED16	: 	10.0 	9.4 	10.8 	13.4 	16.6 	18.4 	14.5 	15.0 	: 	: 	: 
Y_GE25,M,DED17	: 	11.0 	10.3 	10.7 	13.8 	16.9 	18.1 	15.6 	15.6 	: 	: 	: 
Y_GE25,M,DED18	: 	11.8 	11.7 	12.6 	16.1 	18.7 	20.6 	17.1 	17.4 	: 	: 	: 
Y_GE25,M,DED19	: 	10.4 	10.2 	11.6 	14.2 	17.6 	19.1 	15.8 	16.0 	: 	: 	: 
Y_GE25,M,DED1A	: 	10.6 	9.9 	11.1 	13.5 	15.8 	17.9 	15.2 	15.3 	: 	: 	: 
Y_GE25,M,DED1B	: 	13.2 	12.2 	13.3 	16.2 	18.1 	21.4 	17.6 	16.6 	: 	: 	: 
Y_GE25,M,DED1C	: 	11.5 	11.1 	12.5 	15.6 	17.9 	19.5 	15.7 	16.1 	: 	: 	: 
Y_GE25,M,DED2	10.6 	11.9 	12.2 	12.9 	15.6 	18.4 	19.5 	15.9 	17.1 	17.7 	15.1 	: 
Y_GE25,M,DED21	: 	11.2 	11.1 	11.9 	13.7 	15.8 	16.7 	13.8 	14.8 	: 	: 	: 
Y_GE25,M,DED22	: 	18.7 	19.9 	20.0 	21.7 	27.6 	29.0 	23.2 	23.2 	: 	: 	: 
Y_GE25,M,DED23	: 	16.9 	16.8 	17.3 	20.5 	24.2 	26.4 	21.4 	22.4 	: 	: 	: 
Y_GE25,M,DED24	: 	12.0 	13.0 	14.3 	17.5 	19.5 	21.2 	17.7 	18.7 	: 	: 	: 
Y_GE25,M,DED25	: 	10.2 	9.6 	10.2 	13.9 	17.1 	16.6 	13.5 	14.4 	: 	: 	: 
Y_GE25,M,DED26	: 	11.7 	13.3 	14.8 	17.7 	20.9 	22.7 	18.6 	19.5 	: 	: 	: 
Y_GE25,M,DED27	: 	12.4 	12.8 	13.2 	16.6 	19.5 	19.9 	15.6 	16.5 	: 	: 	: 
Y_GE25,M,DED28	: 	15.9 	16.2 	16.6 	18.9 	23.8 	26.6 	21.2 	21.8 	: 	: 	: 
Y_GE25,M,DED29	: 	12.8 	13.1 	13.5 	17.1 	19.0 	19.1 	15.2 	16.8 	: 	: 	: 
Y_GE25,M,DED2A	: 	10.1 	10.4 	11.2 	13.6 	16.2 	16.5 	13.7 	16.0 	: 	: 	: 
Y_GE25,M,DED2B	: 	9.3 	9.4 	10.0 	13.1 	16.2 	18.4 	15.2 	16.6 	: 	: 	: 
Y_GE25,M,DED3	13.2 	13.6 	15.0 	16.6 	19.3 	21.0 	21.3 	20.9 	20.4 	18.8 	16.3 	: 
Y_GE25,M,DED31	: 	14.7 	16.6 	18.6 	20.8 	22.5 	22.6 	22.7 	22.0 	: 	: 	: 
Y_GE25,M,DED32	: 	12.2 	13.1 	14.8 	17.8 	19.8 	20.1 	19.1 	18.3 	: 	: 	: 
Y_GE25,M,DED33	: 	14.1 	15.3 	15.0 	16.5 	19.3 	20.0 	18.9 	19.2 	: 	: 	: 
Y_GE25,M,DED34	: 	12.6 	13.6 	15.7 	19.1 	21.1 	21.9 	21.4 	20.9 	: 	: 	: 
Y_GE25,M,DED35	: 	12.0 	12.3 	13.9 	17.8 	18.9 	19.3 	18.6 	17.8 	: 	: 	: 
Y_GE25,M,DED36	: 	13.1 	14.3 	15.9 	18.3 	19.7 	19.7 	19.0 	19.0 	: 	: 	: 
Y_GE25,M,DEE	11.7 	13.5 	13.0 	14.5 	: 	19.9 	22.0 	19.2 	18.2 	18.7 	18.7 	18.8 
Y_GE25,M,DEE0	11.7 	13.5 	13.0 	14.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE01	: 	14.9 	14.0 	14.7 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE02	: 	14.6 	14.6 	16.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE03	: 	13.9 	13.5 	15.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE04	: 	12.1 	12.3 	13.8 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE05	: 	13.9 	13.7 	15.2 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE06	: 	11.7 	11.1 	12.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE07	: 	9.8 	9.1 	10.4 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE08	: 	14.4 	14.3 	15.6 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE09	: 	13.7 	12.9 	14.1 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE0A	: 	16.9 	16.3 	18.1 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE0B	: 	12.0 	11.2 	12.2 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE0C	: 	13.9 	13.4 	15.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE0D	: 	15.7 	15.2 	16.9 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEE0E	: 	12.5 	11.2 	12.8 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DEF	7.2 	7.1 	6.1 	6.8 	8.6 	10.3 	10.1 	9.4 	7.6 	7.0 	6.6 	7.7 
Y_GE25,M,DEF0	7.2 	7.1 	6.1 	6.8 	8.6 	10.3 	10.1 	9.4 	7.6 	7.0 	6.6 	7.7 
Y_GE25,M,DEF01	: 	12.6 	9.7 	10.4 	13.3 	15.9 	15.0 	14.0 	11.4 	: 	: 	: 
Y_GE25,M,DEF02	: 	10.9 	10.2 	11.1 	13.6 	15.9 	14.5 	13.5 	10.8 	: 	: 	: 
Y_GE25,M,DEF03	: 	11.5 	10.2 	11.2 	13.4 	15.7 	14.7 	13.4 	11.2 	: 	: 	: 
Y_GE25,M,DEF04	: 	10.4 	8.9 	9.5 	12.5 	14.3 	14.1 	13.2 	10.5 	: 	: 	: 
Y_GE25,M,DEF05	: 	8.4 	7.6 	8.1 	10.2 	12.0 	12.1 	10.8 	8.4 	: 	: 	: 
Y_GE25,M,DEF06	: 	5.9 	4.9 	5.5 	6.7 	7.9 	8.4 	7.8 	6.4 	: 	: 	: 
Y_GE25,M,DEF07	: 	7.4 	6.4 	6.8 	9.0 	10.0 	10.5 	9.8 	7.6 	: 	: 	: 
Y_GE25,M,DEF08	: 	7.3 	6.3 	7.4 	8.7 	10.2 	10.1 	9.4 	7.7 	: 	: 	: 
Y_GE25,M,DEF09	: 	5.4 	4.6 	5.2 	6.8 	8.4 	8.3 	8.0 	6.5 	: 	: 	: 
Y_GE25,M,DEF0A	: 	6.0 	5.4 	5.9 	7.4 	8.8 	9.0 	8.3 	6.6 	: 	: 	: 
Y_GE25,M,DEF0B	: 	5.5 	4.3 	5.1 	6.7 	8.7 	8.1 	7.8 	6.5 	: 	: 	: 
Y_GE25,M,DEF0C	: 	8.2 	6.5 	6.7 	8.4 	9.3 	9.4 	8.8 	7.3 	: 	: 	: 
Y_GE25,M,DEF0D	: 	4.9 	4.0 	4.7 	6.1 	7.4 	7.5 	7.0 	5.5 	: 	: 	: 
Y_GE25,M,DEF0E	: 	5.3 	4.5 	5.8 	8.1 	10.1 	10.9 	9.8 	7.7 	: 	: 	: 
Y_GE25,M,DEF0F	: 	4.0 	3.2 	3.7 	5.3 	6.4 	6.4 	6.0 	4.9 	: 	: 	: 
Y_GE25,M,DEG	8.2 	10.5 	9.2 	12.5 	14.6 	16.9 	16.0 	15.5 	14.3 	12.0 	11.8 	13.0 
Y_GE25,M,DEG0	8.2 	10.5 	9.2 	12.5 	14.6 	16.9 	16.0 	15.5 	14.3 	12.0 	11.8 	13.0 
Y_GE25,M,DEG01	: 	11.7 	11.5 	15.5 	16.7 	19.8 	18.7 	18.3 	16.7 	: 	: 	: 
Y_GE25,M,DEG02	: 	14.0 	12.8 	16.2 	18.0 	20.5 	18.7 	17.5 	16.3 	: 	: 	: 
Y_GE25,M,DEG03	: 	8.6 	7.8 	10.9 	11.5 	13.8 	13.2 	13.1 	11.6 	: 	: 	: 
Y_GE25,M,DEG04	: 	10.9 	9.0 	12.0 	14.8 	15.6 	15.1 	14.9 	14.4 	: 	: 	: 
Y_GE25,M,DEG05	: 	12.1 	11.7 	15.5 	17.2 	20.1 	19.1 	17.8 	15.7 	: 	: 	: 
Y_GE25,M,DEG06	: 	8.9 	7.3 	24.0 	12.0 	14.6 	14.4 	13.5 	12.2 	: 	: 	: 
Y_GE25,M,DEG07	: 	12.5 	11.3 	12.9 	17.9 	19.2 	18.8 	17.9 	16.9 	: 	: 	: 
Y_GE25,M,DEG09	: 	12.0 	10.4 	16.8 	15.8 	17.4 	16.0 	15.6 	14.3 	: 	: 	: 
Y_GE25,M,DEG0A	: 	14.2 	13.5 	11.1 	20.8 	23.2 	21.8 	20.3 	18.7 	: 	: 	: 
Y_GE25,M,DEG0B	: 	9.1 	7.1 	12.5 	12.3 	14.1 	13.6 	13.2 	12.0 	: 	: 	: 
Y_GE25,M,DEG0C	: 	9.5 	7.5 	17.4 	12.5 	14.3 	13.6 	13.3 	11.9 	: 	: 	: 
Y_GE25,M,DEG0D	: 	12.4 	11.6 	8.7 	16.5 	18.9 	18.0 	18.0 	16.0 	: 	: 	: 
Y_GE25,M,DEG0E	: 	7.9 	6.1 	4.5 	11.9 	14.0 	13.6 	12.8 	11.7 	: 	: 	: 
Y_GE25,M,DEG0F	: 	10.3 	9.1 	18.7 	15.6 	18.2 	17.6 	17.3 	16.4 	: 	: 	: 
Y_GE25,M,DEG0G	: 	9.2 	8.8 	15.4 	15.5 	18.6 	18.0 	17.7 	16.1 	: 	: 	: 
Y_GE25,M,DEG0H	: 	7.4 	6.3 	4.8 	10.9 	12.7 	11.5 	11.0 	10.0 	: 	: 	: 
Y_GE25,M,DEG0I	: 	9.6 	8.7 	16.3 	14.9 	17.9 	15.6 	15.7 	14.2 	: 	: 	: 
Y_GE25,M,DEG0J	: 	9.4 	8.3 	16.0 	13.5 	15.8 	15.2 	14.7 	13.2 	: 	: 	: 
Y_GE25,M,DEG0K	: 	8.7 	7.4 	7.7 	12.3 	15.3 	14.3 	14.5 	13.7 	: 	: 	: 
Y_GE25,M,DEG0L	: 	10.6 	9.1 	14.4 	14.8 	17.6 	16.4 	15.6 	14.7 	: 	: 	: 
Y_GE25,M,DEG0M	: 	14.1 	12.5 	18.2 	18.4 	20.6 	20.2 	19.6 	18.7 	: 	: 	: 
Y_GE25,M,DEG0N	: 	11.0 	8.5 	4.4 	13.5 	15.1 	13.0 	11.9 	11.7 	: 	: 	: 
Y_GE25,M,DEG0P	: 	7.9 	6.0 	11.9 	10.7 	11.7 	11.1 	10.6 	9.9 	: 	: 	: 
Y_GE25,M,DK	6.9 	5.4 	2.3 	2.6 	: 	3.8 	4.5 	4.2 	3.8 	3.6 	3.6 	4.0 
Y_GE25,M,DK0	6.9 	5.4 	2.3 	2.6 	: 	3.8 	4.5 	4.2 	3.8 	3.6 	3.6 	4.0 
Y_GE25,M,DK01	6.9 	5.6 	2.9 	3.7 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK011	: 	6.8 	4.0 	5.2 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK012	: 	4.8 	2.2 	2.9 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK013	: 	4.1 	1.7 	2.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK014	: 	8.7 	5.2 	5.4 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK02	5.7 	4.8 	2.1 	2.0 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK021	: 	3.8 	1.7 	1.5 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK022	: 	5.1 	2.3 	2.2 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK03	7.4 	5.3 	2.2 	2.3 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK031	: 	6.1 	2.9 	2.9 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK032	: 	4.9 	1.8 	1.8 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK04	6.8 	5.2 	1.7 	2.1 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK041	: 	9.7 	1.9 	1.4 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK042	: 	2.8 	1.4 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK05	7.2 	6.7 	2.2 	2.6 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,DK050	: 	6.7 	2.2 	2.6 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE25,M,EA11	8.6 	8.1 	6.0 	5.8 	6.6 	7.0 	7.2 	6.9 	6.4 	5.9 	6.5 	7.4 
Y_GE25,M,EA12	8.6 	8.0 	5.9 	5.7 	6.5 	7.0 	7.1 	6.8 	6.4 	5.9 	6.4 	7.3 
Y_GE25,M,EA13	8.6 	8.0 	5.9 	5.7 	6.5 	7.0 	7.1 	6.8 	6.4 	5.9 	6.4 	7.3 
Y_GE25,M,EE	17.4 	14.7 	4.7 	4.4 	5.6 	7.7 	8.8 	9.2 	10.3 	11.9 	13.1 	11.6 
Y_GE25,M,EE0	17.4 	14.7 	4.7 	4.4 	5.6 	7.7 	8.8 	9.2 	10.3 	11.9 	13.1 	11.6 
Y_GE25,M,EE00	17.4 	14.7 	4.7 	4.4 	5.6 	7.7 	8.8 	9.2 	10.3 	11.9 	13.1 	11.6 
Y_GE25,M,EE001	: 	13.6 	4.1 	4.0 	5.1 	7.1 	8.0 	8.1 	7.5 	8.9 	9.4 	8.3 
Y_GE25,M,EE004	: 	13.8 	3.8 	3.6 	4.3 	5.7 	6.3 	7.7 	7.6 	9.4 	11.8 	12.0 
